Account_ID ,CODE ,Implemented Date ,Active Indicator ,Account Type ,Service ,BU,Request Date ,Account status ,Status Code ,$ Amount ,Version ,Agent ID ,FIBRE ,last Updated Date ,Property TYPE ,Post Code ,,
10009,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,7,0.22,v1_0,307509,EN121950594-N-4,7/09/2017 12:28,BSME,2587,,
10084,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,7,8.59,v1_0,307509,EN122022676-N-25,7/09/2017 12:32,RESI,2587,,
10035,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,1,2.02,v1_0,307509,EN122013781-N-5,7/09/2017 12:32,RESI,2587,,
10013,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,5,4.87,v1_0,307510,EN122048755-N-10,7/09/2017 12:36,RESI,2587,,
10043,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,3,7.15,v1_0,307510,EN122101057-N-7,7/09/2017 12:40,RESI,2587,,
10026,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,0,4.96,v1_0,307510,EN122124107-N-10,7/09/2017 12:40,RESI,2587,,
10033,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,7,0.71,v1_0,307510,EN122111113-N-12,7/09/2017 12:43,RESI,2587,,
10040,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,4,1.63,v1_0,307510,EN122123337-N-3,7/09/2017 12:43,BSME,2587,,
10037,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,3,0,v1_0,307510,EN122147705-N-6,7/09/2017 12:43,RESI,2587,,
10075,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,3,4.96,v1_0,307510,EN122123913-N-13,7/09/2017 12:44,RESI,2587,,
10054,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,8,1.76,v1_0,307510,EN122210204-N-7,7/09/2017 12:51,RESI,2587,,
10033,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,3,9.57,v1_0,307510,EN122213644-N-4,7/09/2017 12:51,RESI,2587,,
10033,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,6,3.77,v1_0,307510,EN122207261-N-11,7/09/2017 12:51,RESI,2587,,
10057,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,5,0,v1_0,307510,EN122258287-N-1,7/09/2017 12:54,RESI,2587,,
10067,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,9,3.84,v1_0,307510,EN122242476-N-8,7/09/2017 12:54,RESI,2587,,
10031,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,2,2.77,v1_0,307510,EN122291596-N-5,7/09/2017 12:58,RESI,2587,,
10099,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,7,1.65,v1_0,307510,EN122291448-N-16,7/09/2017 12:58,RESI,2587,,
10010,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,9,0.78,v1_0,307510,EN122355151-N-8,7/09/2017 13:02,RESI,2587,,
10031,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,7,0,v1_0,307510,EN122453101-N-3,7/09/2017 13:02,RESI,2587,,
10022,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,7,2.9,v1_0,307510,EN122516496-N-12,7/09/2017 13:06,,2587,,
10009,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,8,8.21,v1_0,307510,EN122571414-N-4,7/09/2017 13:06,RESI,2587,,
10069,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,7,2.84,v1_0,307510,EN122646128-N-12,7/09/2017 13:10,RESI,2587,,
10037,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,4,2.59,v1_0,307510,EN122607792-N-10,7/09/2017 13:10,RESI,2587,,
10089,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,0,0,v1_0,307510,EN122639696-N-2,7/09/2017 13:13,RESI,2587,,
10082,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,2,1.79,v1_0,307510,EN122605836-N-16,7/09/2017 13:13,RESI,2587,,
10035,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,4,0,v1_0,307510,EN122659476-N-1,7/09/2017 13:17,RESI,2587,,
10066,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,0,6.06,v1_0,307510,EN122670904-N-23,7/09/2017 13:17,RESI,2587,,
10088,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,6,6.06,v1_0,307510,EN122657460-N-13,7/09/2017 13:18,RESI,2587,,
10011,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,4,398.59,v1_0,307564,EN63257055-N-3,8/09/2017 11:43,,2081,,
10068,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,3,1171.84,v1_0,307564,EN63266781-N-5,8/09/2017 11:43,,2081,,
10064,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,3,900.43,v1_0,307564,EN63257216-N-2,8/09/2017 11:44,,2081,,
10042,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,5,580.6,v1_0,307564,EN63257388-N-2,8/09/2017 11:44,,2081,,
10035,108,8/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,8,0.93,v1_0,307563,EN63275886-N-3,13/09/2017 8:59,RESI,2581,,
10092,108,8/09/2017 0:00,1,B2B,ELE,NUOS,7/09/2017 0:00,PAID,9,1.88,v1_0,307563,EN63317747-N-13,13/09/2017 8:56,RESI,2581,,
10055,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,4,0.13,v1_0,307563,EN63202969-N-8,13/09/2017 8:57,RESI,2581,,
10053,108,8/09/2017 0:00,1,B2B,ELE,NUOS,7/09/2017 0:00,PAID,1,3.01,v1_0,307563,EN63318477-N-6,13/09/2017 8:56,RESI,2581,,
10069,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,1,0,v1_0,307563,EN63259953-N-4,13/09/2017 8:59,RESI,2581,,
10046,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,1,5.98,v1_0,307561,EN63260263-N-1,13/09/2017 9:10,,2581,,
10002,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,0,0.86,v1_0,307561,EN63206600-N-7,13/09/2017 9:08,RESI,2581,,
10050,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,7,0,v1_0,307561,EN63205396-N-5,13/09/2017 9:08,RESI,2581,,
10092,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,4,4.65,v1_0,307561,EN63204871-N-4,13/09/2017 9:02,RESI,2581,,
10027,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,5,0.97,v1_0,307561,EN63205306-N-4,13/09/2017 9:06,RESI,2581,,
10075,108,8/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,1,0.33,v1_0,307561,EN63276609-N-11,13/09/2017 9:04,RESI,2581,,
10072,108,8/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,1,7.96,v1_0,307561,EN63293956-N-3,13/09/2017 9:06,RESI,2581,,
10089,108,8/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,7,1.23,v1_0,307561,EN63293833-N-3,13/09/2017 9:10,RESI,2581,,
10023,108,8/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,1,0.58,v1_0,307561,EN63293863-N-8,13/09/2017 9:07,RESI,2581,,
10007,108,8/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,9,9.41,v1_0,307561,EN63308484-N-2,13/09/2017 9:09,RESI,2581,,
10021,108,8/09/2017 0:00,1,B2B,ELE,NUOS,7/09/2017 0:00,PAID,7,3.77,v1_0,307561,EN63319999-N-1,13/09/2017 9:04,RESI,2581,,
10029,108,8/09/2017 0:00,1,B2B,ELE,NUOS,7/09/2017 0:00,PAID,9,7.63,v1_0,307561,EN63321088-N-2,13/09/2017 9:04,RESI,2581,,
10025,108,8/09/2017 0:00,1,B2B,ELE,NUOS,7/09/2017 0:00,PAID,3,0.93,v1_0,307562,EN63320650-N-3,13/09/2017 9:03,RESI,2581,,
10079,108,8/09/2017 0:00,1,B2B,ELE,NUOS,7/09/2017 0:00,PAID,0,0.97,v1_0,307562,EN63321410-N-3,13/09/2017 9:05,RESI,2581,,
10010,108,8/09/2017 0:00,1,B2B,ELE,NUOS,7/09/2017 0:00,PAID,9,0.99,v1_0,307562,EN63319102-N-12,13/09/2017 9:04,RESI,2581,,
10016,108,8/09/2017 0:00,1,B2B,ELE,NUOS,7/09/2017 0:00,PAID,4,1.43,v1_0,307562,EN63320755-N-3,13/09/2017 9:07,RESI,2581,,
10049,108,8/09/2017 0:00,1,B2B,ELE,NUOS,7/09/2017 0:00,PAID,2,2.34,v1_0,307562,EN63320299-N-10,13/09/2017 9:11,RESI,2581,,
10014,108,8/09/2017 0:00,1,B2B,ELE,NUOS,7/09/2017 0:00,PAID,7,6.97,v1_0,307562,EN63319257-N-3,13/09/2017 9:09,,2581,,
10024,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,4,9.34,v1_0,307509,EN121910383-N-9,7/09/2017 12:20,RESI,2587,,
10035,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,3,3.72,v1_0,307509,EN121911936-N-3,7/09/2017 12:20,RESI,2587,,
10024,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,3,3.72,v1_0,307509,EN121890783-N-3,7/09/2017 12:24,RESI,2587,,
10026,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,9,3.12,v1_0,307509,EN121902289-N-11,7/09/2017 12:24,RESI,2587,,
10059,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,9,6.59,v1_0,307509,EN121903587-N-7,7/09/2017 12:24,RESI,2587,,
10056,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,6,4.09,v1_0,307509,EN121898508-N-3,7/09/2017 12:24,RESI,2587,,
10089,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,4,0.37,v1_0,307509,EN122009228-N-5,7/09/2017 12:31,RESI,2587,,
10004,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,4,1.24,v1_0,307509,EN122014470-N-9,7/09/2017 12:31,BSME,2587,,
10070,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,1,1.02,v1_0,307510,EN122050642-N-13,7/09/2017 12:34,RESI,2587,,
10056,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,6,0.89,v1_0,307510,EN122067705-N-8,7/09/2017 12:34,RESI,2587,,
10064,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,5,0,v1_0,307510,EN122078196-N-11,7/09/2017 12:38,RESI,2587,,
10086,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,9,8.93,v1_0,307510,EN122070719-N-1,7/09/2017 12:38,RESI,2587,,
10091,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,3,3.51,v1_0,307510,EN122145619-N-8,7/09/2017 12:45,RESI,2587,,
10034,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,6,1.42,v1_0,307510,EN122215912-N-7,7/09/2017 12:49,RESI,2587,,
10099,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,1,3.84,v1_0,307510,EN122271436-N-11,7/09/2017 12:53,RESI,2587,,
10000,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,5,0.78,v1_0,307510,EN122270556-N-8,7/09/2017 12:53,RESI,2587,,
10077,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,6,7.4,v1_0,307510,EN122297314-N-4,7/09/2017 12:57,RESI,2587,,
10009,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,5,3.9,v1_0,307510,EN122332250-N-16,7/09/2017 13:01,RESI,2587,,
10069,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,6,2.7,v1_0,307510,EN122458529-N-3,7/09/2017 13:01,RESI,2587,,
10006,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,9,5.28,v1_0,307510,EN122424506-N-7,7/09/2017 13:04,RESI,2587,,
10019,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,5,5.61,v1_0,307510,EN122359452-N-4,7/09/2017 13:05,BSME,2587,,
10075,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,6,1.71,v1_0,307510,EN122483778-N-29,7/09/2017 13:08,RESI,2587,,
10066,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,8,2.79,v1_0,307510,EN122488852-N-3,7/09/2017 13:08,RESI,2587,,
10066,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,2,4.23,v1_0,307510,EN122606578-N-11,7/09/2017 13:12,,2587,,
10040,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,1,4.13,v1_0,307510,EN122703652-N-12,7/09/2017 13:15,RESI,2587,,
10082,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,5,0.78,v1_0,307510,EN122680664-N-8,7/09/2017 13:15,RESI,2587,,
10066,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,0,2.06,v1_0,307509,EN121880518-N-3,7/09/2017 12:20,BSME,2587,,
10065,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,3,3.12,v1_0,307509,EN121921137-N-8,7/09/2017 12:20,RESI,2587,,
10086,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,3,1.05,v1_0,307509,EN121913341-N-8,7/09/2017 12:20,RESI,2587,,
10017,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,1,2.16,v1_0,307509,EN121905825-N-20,7/09/2017 12:23,RESI,2587,,
10043,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,1,7.18,v1_0,307509,EN121880492-N-10,7/09/2017 12:23,RESI,2587,,
10093,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,7,3.12,v1_0,307509,EN121899237-N-8,7/09/2017 12:24,RESI,2587,,
10057,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,6,1.41,v1_0,307509,EN121943604-N-16,7/09/2017 12:27,RESI,2587,,
10078,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,0,3.32,v1_0,307509,EN121952960-N-8,7/09/2017 12:27,RESI,2587,,
10024,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,4,4.69,v1_0,307509,EN121941903-N-23,7/09/2017 12:27,RESI,2587,,
10073,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,6,4.78,v1_0,307509,EN122035426-N-13,7/09/2017 12:31,RESI,2587,,
10091,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,4,2.93,v1_0,307510,EN122043846-N-11,7/09/2017 12:38,RESI,2587,,
10013,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,3,6.17,v1_0,307510,EN122081791-N-15,7/09/2017 12:38,RESI,2587,,
10063,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,7,3.8,v1_0,307510,EN122068460-N-4,7/09/2017 12:38,RESI,2587,,
10046,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,5,3.51,v1_0,307510,EN122132183-N-21,7/09/2017 12:42,RESI,2587,,
10074,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,9,3.44,v1_0,307510,EN122122843-N-3,7/09/2017 12:42,RESI,2587,,
10033,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,8,6.5,v1_0,307510,EN122117235-N-4,7/09/2017 12:41,RESI,2587,,
10037,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,5,1.73,v1_0,307510,EN122171362-N-12,7/09/2017 12:46,RESI,2587,,
10030,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,9,0.83,v1_0,307510,EN122162764-N-8,7/09/2017 12:46,RESI,2587,,
10013,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,9,-36.4,v1_0,307510,CEN118243710-C-1,7/09/2017 13:18,RESI,2582,,
10051,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,2,0.21,v1_0,307510,EN122209552-N-4,7/09/2017 12:49,RESI,2587,,
10098,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,2,0.95,v1_0,307510,EN122209552-N-2,7/09/2017 12:49,RESI,2587,,
10014,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,1,2.86,v1_0,307510,EN122278458-N-5,7/09/2017 12:53,RESI,2587,,
10022,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,4,2.88,v1_0,307510,EN122279184-N-3,7/09/2017 12:53,RESI,2587,,
10032,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,7,2.23,v1_0,307510,EN122249944-N-6,7/09/2017 12:54,RESI,2587,,
10067,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,5,3.84,v1_0,307510,EN122241948-N-21,7/09/2017 12:53,RESI,2587,,
10084,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,1,2.88,v1_0,307510,EN122292000-N-3,7/09/2017 12:57,RESI,2587,,
10069,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,5,2.02,v1_0,307510,EN122380118-N-7,7/09/2017 13:01,RESI,2587,,
10045,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,3,5.61,v1_0,307510,EN122393520-N-10,7/09/2017 13:01,RESI,2587,,
10036,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,REVR,1,2.16,v1_0,307510,EN122410867-N-5,7/09/2017 13:05,,2587,,
10017,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,4,4.02,v1_0,307510,EN122552872-N-12,7/09/2017 13:05,RESI,2587,,
10011,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,7,2.68,v1_0,307510,EN122520477-N-10,7/09/2017 13:05,RESI,2587,,
10090,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,6,8.7,v1_0,307510,EN122494954-N-12,7/09/2017 13:08,RESI,2587,,
10068,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,5,8.53,v1_0,307510,EN122588712-N-1,7/09/2017 13:09,,2587,,
10033,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,4,3.99,v1_0,307510,EN122631308-N-4,7/09/2017 13:12,RESI,2587,,
10014,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,6,2.33,v1_0,307510,EN122637844-N-10,7/09/2017 13:12,RESI,2587,,
10061,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,5,0.47,v1_0,307510,EN122681552-N-4,7/09/2017 13:16,RESI,2587,,
10047,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,8,6.06,v1_0,307510,EN122667820-N-13,7/09/2017 13:16,RESI,2587,,
10067,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,4,4.41,v1_0,307509,EN121887858-N-10,7/09/2017 12:20,RESI,2587,,
10064,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,1,2.02,v1_0,307509,EN121908825-N-10,7/09/2017 12:20,RESI,2587,,
10096,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,3,3.85,v1_0,307509,EN121904553-N-5,7/09/2017 12:20,RESI,2587,,
10054,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,3,0.07,v1_0,307509,EN121947956-N-4,7/09/2017 12:24,RESI,2587,,
10003,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,REVR,1,14.66,v1_0,307509,EN121951172-N-1,7/09/2017 12:24,BSME,2587,,
10098,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,0,-387.64,v1_0,307509,EN122003945-N-10,7/09/2017 12:32,RESI,2587,,
10088,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,6,1.78,v1_0,307509,EN122006794-N-15,7/09/2017 12:32,RESI,2587,,
10039,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,2,2.44,v1_0,307510,EN122073923-N-5,7/09/2017 12:36,RESI,2587,,
10096,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,REVR,5,3.63,v1_0,307510,EN122093474-N-3,7/09/2017 12:40,RESI,2587,,
10073,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,3,7.34,v1_0,307510,EN122156253-N-2,7/09/2017 12:44,RESI,2587,,
10005,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,1,0,v1_0,307510,EN122210288-N-1,7/09/2017 12:47,RESI,2587,,
10059,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,6,3.44,v1_0,307510,EN122189989-N-8,7/09/2017 12:47,RESI,2587,,
10046,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,3,1.13,v1_0,307510,EN122227248-N-4,7/09/2017 12:47,RESI,2587,,
10096,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,1,0,v1_0,307510,EN122219024-N-4,7/09/2017 12:51,RESI,2587,,
10094,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,1,2.68,v1_0,307510,EN122224482-N-5,7/09/2017 12:51,RESI,2587,,
10088,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,2,5.07,v1_0,307510,EN122208416-N-12,7/09/2017 12:51,RESI,2587,,
10081,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,2,1.29,v1_0,307510,EN122262769-N-5,7/09/2017 12:55,,2587,,
10050,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,0,0,v1_0,307510,EN122244598-N-1,7/09/2017 12:54,RESI,2587,,
10053,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,1,3.81,v1_0,307510,EN122291436-N-15,7/09/2017 12:58,RESI,2587,,
10001,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,8,3.9,v1_0,307510,EN122309894-N-11,7/09/2017 12:58,RESI,2587,,
10018,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,3,0.78,v1_0,307510,EN122321995-N-8,7/09/2017 12:58,RESI,2587,,
10006,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,1,3.84,v1_0,307510,EN122417142-N-15,7/09/2017 13:02,RESI,2587,,
10064,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,2,2.58,v1_0,307510,EN122402518-N-4,7/09/2017 13:02,RESI,2587,,
10091,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,5,21.77,v1_0,307510,EN122560352-N-2,7/09/2017 13:06,RESI,2587,,
10005,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,0,2.59,v1_0,307510,EN122626988-N-5,7/09/2017 13:10,,2587,,
10028,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,1,4.23,v1_0,307510,EN122604432-N-8,7/09/2017 13:10,RESI,2587,,
10072,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,5,-12.27,v1_0,307510,CEN122539468-C-1,7/09/2017 13:19,RESI,2582,,
10079,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,6,6.49,v1_0,307510,EN122639028-N-6,7/09/2017 13:13,,2587,,
10089,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,7,0.67,v1_0,307510,EN122634496-N-8,7/09/2017 13:13,RESI,2587,,
10097,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,6,0.02,v1_0,307510,EN122652572-N-12,7/09/2017 13:14,RESI,2587,,
10058,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,0,2.06,v1_0,307510,EN122668090-N-5,7/09/2017 13:17,,2587,,
10077,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,7,6.06,v1_0,307510,EN122692194-N-20,7/09/2017 13:17,RESI,2587,,
10038,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,9,0,v1_0,307510,EN122677252-N-1,7/09/2017 13:17,RESI,2587,,
10031,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,1,9,v1_0,307510,EN122680244-N-1,7/09/2017 13:18,RESI,2587,,
10025,64,8/09/2017 0:00,1,B2B,GAS,DUOSV,7/09/2017 0:00,PAID,3,42.23,v1_0,307530,2.67E+14,3/10/2017 13:05,RESI,2584,,
10002,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,4,580.6,v1_0,307564,EN63257677-N-2,8/09/2017 11:43,,2081,,
10075,108,8/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,6,580.6,v1_0,307564,EN63266353-N-2,8/09/2017 11:43,,2081,,
